2.383,2.3067,2.253,3.5189,3.6194,1.0951,1.0799,1.095,1.1308,1.1521,0.84654,0.85158,0.85404,0.86602,0.87932,0.67372,0.69548,0.69572,0.69579,0.71362,2.5001,2.526,2.562,2.5654,2.5256,1.7678,1.7709,1.783,1.7408,1.6725,1.4834,1.4988,1.5262,1.5582,1.6216,1.6695,1.7122,1.7367,1.7593,1.7894,1.3405,1.342,1.3541,1.3422,1.3307,0.60931,0.59277,0.57438,0.55733,0.54773,0.53503,0.51482,0.49817,0.49071,0.48905,0.48243,0.48161,0.48872,0.50225,0.52546,0.55442,0.51319,0.45231,0.44135,0.42573,0.39563,0.36313,0.35633,0.36053,0.35486,0.34336,0.3308,0.31818,0.30197,0.2904,0.28234,0.27659,0.26625,0.25073,0.23368,0.21745,0.20584,0.19219,0.17572,0.16121,0.14898,0.14024,0.12513,0.097915,0.070196,0.070196,0.070196,0.070196,0.070196,0.070196,0.070196,0.070196,0.070196,0.070196,0.070196,0.070196
2.3067,2.2268,2.1739,3.4109,3.5094,1.0549,1.0471,1.0636,1.0847,1.1102,0.81273,0.82605,0.82605,0.83129,0.85206,0.64799,0.67025,0.67428,0.67179,0.68456,2.4152,2.4257,2.48,2.4671,2.4292,1.707,1.6997,1.7272,1.6729,1.5951,1.4346,1.4419,1.4779,1.5158,1.5738,1.5955,1.6565,1.6769,1.6944,1.7345,1.2903,1.3006,1.2975,1.3022,1.2825,0.58746,0.57163,0.5542,0.53737,0.52833,0.51603,0.49668,0.4806,0.47325,0.47149,0.46524,0.46455,0.47127,0.48439,0.50661,0.5346,0.49488,0.43622,0.42567,0.41058,0.38154,0.3502,0.34364,0.3477,0.34222,0.33113,0.31903,0.30685,0.29122,0.28006,0.27229,0.26674,0.25677,0.2418,0.22536,0.20971,0.19851,0.18534,0.16946,0.15547,0.14368,0.13525,0.12068,0.094429,0.067696,0.067696,0.067696,0.067696,0.067696,0.067696,0.067696,0.067696,0.067696,0.067696,0.067696,0.067696
2.253,2.1739,2.1129,3.3231,3.4074,1.0299,1.0124,1.0322,1.0618,1.0763,0.79013,0.79877,0.79958,0.81314,0.83262,0.6285,0.64963,0.65495,0.65309,0.66981,2.3389,2.3659,2.4166,2.4108,2.3838,1.6706,1.6583,1.6741,1.6363,1.5628,1.3958,1.3961,1.4365,1.4775,1.5286,1.5591,1.6121,1.6234,1.6477,1.6703,1.2514,1.273,1.2784,1.2687,1.2481,0.57227,0.55693,0.53968,0.52344,0.51452,0.50254,0.48357,0.46803,0.46087,0.45945,0.45316,0.45233,0.45929,0.47179,0.49345,0.5208,0.48206,0.42484,0.4146,0.3999,0.37164,0.3411,0.33472,0.33866,0.33333,0.32253,0.31074,0.29888,0.28366,0.27279,0.26522,0.25981,0.2501,0.23552,0.2195,0.20426,0.19336,0.18053,0.16506,0.15143,0.13995,0.13173,0.11754,0.091976,0.065938,0.065938,0.065938,0.065938,0.065938,0.065938,0.065938,0.065938,0.065938,0.065938,0.065938,0.065938
3.5189,3.4109,3.3231,34.911,38.407,1.0071,0.99545,1.0153,1.0407,1.0625,0.77872,0.78751,0.78434,0.79852,0.81384,0.62056,0.63581,0.64161,0.64362,0.65911,2.3327,2.3441,2.4001,2.4027,2.356,1.7372,1.7517,1.7765,1.7262,1.6533,1.4531,1.4622,1.4904,1.5383,1.585,1.5842,1.6527,1.6717,1.6856,1.7187,1.2978,1.3081,1.3066,1.3057,1.2885,0.61879,0.60681,0.59015,0.57206,0.55895,0.58289,0.5599,0.5382,0.53168,0.52832,0.51659,0.51134,0.51642,0.52895,0.54784,0.5242,0.48373,0.42527,0.41368,0.39819,0.36488,0.33493,0.32866,0.33248,0.32731,0.31664,0.30507,0.29343,0.27848,0.26781,0.26037,0.25507,0.24554,0.23122,0.21549,0.20053,0.18983,0.17723,0.16204,0.14866,0.13739,0.12933,0.1154,0.090297,0.064734,0.064734,0.064734,0.064734,0.064734,0.064734,0.064734,0.064734,0.064734,0.064734,0.064734,0.064734
3.6194,3.5094,3.4074,38.407,42.203,0.99001,0.97481,0.99222,1.013,1.035,0.75856,0.76982,0.77222,0.78018,0.79647,0.6054,0.62481,0.62743,0.62766,0.6471,2.2909,2.3147,2.3577,2.3565,2.3224,1.7252,1.7239,1.7432,1.6994,1.6241,1.4344,1.4409,1.4658,1.5231,1.5691,1.5649,1.6237,1.6351,1.6537,1.6843,1.2711,1.2941,1.2895,1.2782,1.2574,0.61242,0.60289,0.58502,0.56774,0.55293,0.58297,0.55944,0.53729,0.5314,0.52714,0.5146,0.50948,0.51422,0.52613,0.54536,0.51418,0.47529,0.41703,0.40559,0.39041,0.35707,0.32775,0.3216,0.32534,0.32028,0.30984,0.29851,0.28712,0.27249,0.26205,0.25478,0.24959,0.24026,0.22625,0.21086,0.19622,0.18575,0.17342,0.15856,0.14547,0.13444,0.12655,0.11292,0.088356,0.063343,0.063343,0.063343,0.063343,0.063343,0.063343,0.063343,0.063343,0.063343,0.063343,0.063343,0.063343
1.0951,1.0549,1.0299,1.0071,0.99001,15.341,15.103,15.37,15.722,16.105,15.639,1.1253,1.1195,1.1357,1.1556,0.7857,0.81507,0.81791,0.81388,0.83615,0.59507,0.60417,0.62504,0.62326,0.61392,1.7104,1.7146,1.7343,1.6883,1.6115,1.5033,1.4998,1.5534,1.5729,1.6391,1.5263,1.5862,1.5909,1.613,1.6467,1.6256,1.6331,1.6496,1.6329,1.6113,1.3363,1.2893,1.2544,1.2162,1.1896,0.60254,0.57682,0.55783,0.54424,0.54168,0.52767,0.52062,0.52722,0.53378,0.55481,0.48974,0.44925,0.39536,0.38365,0.36966,0.33334,0.30599,0.30017,0.30375,0.2989,0.28913,0.27856,0.26793,0.25428,0.24454,0.23775,0.23291,0.2242,0.21113,0.19677,0.18311,0.17334,0.16184,0.14797,0.13575,0.12545,0.11809,0.10537,0.082452,0.05911,0.05911,0.05911,0.05911,0.05911,0.05911,0.05911,0.05911,0.05911,0.05911,0.05911,0.05911
1.0799,1.0471,1.0124,0.99545,0.97481,15.103,14.872,15.148,15.497,15.863,15.403,1.1014,1.1021,1.12,1.1367,0.78315,0.79981,0.80264,0.80648,0.82035,0.58719,0.59542,0.6121,0.61352,0.60607,1.6887,1.6985,1.7153,1.6548,1.6019,1.4789,1.4748,1.5154,1.5542,1.5982,1.5107,1.5515,1.5843,1.5839,1.624,1.5994,1.6102,1.6252,1.6153,1.5925,1.3165,1.2735,1.2351,1.1959,1.173,0.59361,0.56846,0.55004,0.53629,0.5342,0.52002,0.51314,0.51963,0.52612,0.54669,0.48273,0.4426,0.38946,0.37821,0.36424,0.32841,0.30146,0.29572,0.29925,0.29448,0.28486,0.27445,0.26398,0.25053,0.24093,0.23424,0.22947,0.2209,0.20802,0.19387,0.18041,0.17078,0.15945,0.14578,0.13375,0.1236,0.11635,0.10382,0.081235,0.058238,0.058238,0.058238,0.058238,0.058238,0.058238,0.058238,0.058238,0.058238,0.058238,0.058238,0.058238
1.095,1.0636,1.0322,1.0153,0.99222,15.37,15.148,15.409,15.762,16.146,15.684,1.1241,1.1182,1.1415,1.1621,0.78821,0.80988,0.81784,0.81664,0.83868,0.59528,0.60624,0.62472,0.62596,0.61827,1.7247,1.724,1.7449,1.6878,1.624,1.4954,1.4963,1.5441,1.586,1.6382,1.5385,1.5875,1.6059,1.6148,1.6521,1.6248,1.6367,1.6481,1.6376,1.6177,1.3425,1.2933,1.2592,1.2258,1.1981,0.60399,0.57842,0.55947,0.54592,0.54337,0.52969,0.52239,0.52868,0.53579,0.55627,0.49131,0.45046,0.3964,0.38476,0.37075,0.33423,0.30682,0.30096,0.30457,0.29971,0.28991,0.27932,0.26866,0.25497,0.2452,0.2384,0.23354,0.22481,0.21171,0.19731,0.18361,0.1738,0.16227,0.14837,0.13612,0.12579,0.11841,0.10566,0.082675,0.05927,0.05927,0.05927,0.05927,0.05927,0.05927,0.05927,0.05927,0.05927,0.05927,0.05927,0.05927
1.1308,1.0847,1.0618,1.0407,1.013,15.722,15.497,15.762,16.116,16.52,16.042,1.1395,1.1492,1.1619,1.1827,0.80898,0.83595,0.83684,0.83773,0.86115,0.60893,0.61978,0.63988,0.63985,0.63262,1.7649,1.7672,1.7736,1.7352,1.6567,1.5316,1.535,1.5802,1.6241,1.6757,1.5713,1.6204,1.6372,1.6591,1.6857,1.6666,1.6883,1.6881,1.6738,1.6526,1.3578,1.3323,1.2861,1.2481,1.2284,0.61831,0.5916,0.57219,0.55776,0.55631,0.54152,0.53473,0.54096,0.54739,0.5692,0.50267,0.46065,0.40543,0.3936,0.37916,0.34193,0.31388,0.3079,0.31157,0.3066,0.29658,0.28574,0.27484,0.26084,0.25084,0.24388,0.23891,0.22998,0.21658,0.20184,0.18783,0.1778,0.16601,0.15178,0.13925,0.12869,0.12114,0.10809,0.084577,0.060634,0.060634,0.060634,0.060634,0.060634,0.060634,0.060634,0.060634,0.060634,0.060634,0.060634,0.060634
1.1521,1.1102,1.0763,1.0625,1.035,16.105,15.863,16.146,16.52,16.919,16.432,1.1742,1.1703,1.1927,1.2171,0.8243,0.85628,0.85955,0.86169,0.87767,0.62523,0.6353,0.65652,0.65261,0.64329,1.804,1.8127,1.8239,1.7715,1.7,1.5675,1.5748,1.6213,1.6628,1.7185,1.6078,1.6655,1.6776,1.6909,1.7355,1.703,1.7189,1.7296,1.7186,1.6925,1.3914,1.362,1.3208,1.28,1.2537,0.63301,0.60579,0.5861,0.57222,0.56911,0.55469,0.54738,0.55405,0.56067,0.58295,0.51468,0.4719,0.41531,0.40313,0.38823,0.35018,0.32146,0.31533,0.3191,0.31401,0.30375,0.29265,0.28148,0.26714,0.25691,0.24977,0.24469,0.23554,0.22181,0.20672,0.19237,0.1821,0.17002,0.15545,0.14261,0.1318,0.12406,0.1107,0.086621,0.062099,0.062099,0.062099,0.062099,0.062099,0.062099,0.062099,0.062099,0.062099,0.062099,0.062099,0.062099
