1.9142252725,1.9450919132,1.8324657213,1.7463488976,0.7210556233,1.0000000000,0.0006330718,0.7379267650,0.6943840119,0.8345156996,1.0000000000,0.0072448855,0.0048052611,0.0118727988,0.0161339521,0.0080548207,0.0307098044,0.1718206005,0.1179441633,0.1955457210,0.5295828666,0.4055839363
2.1391559151,2.1806251940,2.0520047000,1.9532186140,0.7195598524,1.0000000000,0.0000000000,0.6523426905,0.6297127656,0.7607602144,1.0000000000,0.0059108525,0.0039240453,0.0095187768,0.0131709509,0.0062981574,0.0252673660,0.2064939589,0.1470536877,0.2366442276,0.6244270173,0.4643147367
2.1001429409,2.1499575743,2.0199267329,1.9199716380,0.7125675672,1.0000000000,0.0000000000,0.6567066509,0.6505813550,0.7910064147,0.9463825352,0.0067681993,0.0043078392,0.0105161596,0.0143887593,0.0071560876,0.0277756330,0.1847615457,0.1341827529,0.2136250853,0.5387817284,0.4097388875
2.1144242867,2.1720283334,2.0348813405,1.9420296837,0.7061323218,1.0000000000,0.0000000000,0.6957838658,0.5807061856,0.7625447324,1.0000000000,0.0068288121,0.0044610314,0.0107701826,0.0153357888,0.0072445323,0.0287019565,0.1983475163,0.1193234356,0.2276410977,0.6761498206,0.4457969275
1.8947290406,1.9538066865,1.8276640923,1.7398097956,0.6902216598,1.0000000000,0.0000000000,0.7925721487,0.6233634651,0.8051165022,0.9676840317,0.0090801128,0.0060405525,0.0142913036,0.0206019672,0.0097053365,0.0387750246,0.1538825201,0.0873602409,0.1750011237,0.5666024372,0.3866508736
2.1505309219,2.1957887156,2.0639252463,1.9661430624,0.7160311011,1.0000000000,0.0000000000,0.6611631628,0.6059124661,0.7711458039,1.0000000000,0.0056551009,0.0036593529,0.0089359534,0.0123932117,0.0061056177,0.0233788520,0.2311361689,0.1525166277,0.2635973285,0.7163158852,0.5120165995
1.9190000000,1.9875500000,1.8542900000,1.7626100000,0.6916200000,1.0000000000,0.0000000000,0.7763200000,0.6356700000,0.7776930000,0.9433810000,0.0085066900,0.0057530800,0.0134706000,0.0194701000,0.0093336200,0.0360480000,0.1538030000,0.0940618000,0.1747360000,0.5513410000,0.4022230000
2.0553893311,2.0872638125,1.9658807790,1.8726896350,0.7312741638,1.0000000000,0.0000000000,0.6803067088,0.6553907120,0.7964762543,0.8439881264,0.0081603413,0.0052834030,0.0131218025,0.0178913032,0.0089302924,0.0339501554,0.1513076174,0.1070250208,0.1755887459,0.4577777635,0.3649740717
2.1935809384,2.2575387690,2.1134363230,2.0092631859,0.6975452844,1.0000000000,0.0000000000,0.6809310994,0.5440316465,0.7291415282,0.9699992058,0.0073173981,0.0049010425,0.0118937941,0.0168195302,0.0081592053,0.0319444255,0.1826700134,0.1041666154,0.2117868824,0.6530397465,0.4077869756
1.8616199808,1.9015909427,1.7881407592,1.7011253385,0.7080740123,1.0000000000,0.0000000000,0.7749937103,0.6876350290,0.8754344468,1.0000000000,0.0066672730,0.0043234174,0.0104910298,0.0145671049,0.0070043587,0.0270795052,0.1997728904,0.1282186636,0.2306376965,0.6401143125,0.4961225763
2.0034613226,2.0763823375,1.9375154531,1.8443271674,0.6889942469,1.0000000000,0.0000000000,0.7412627884,0.5968786037,0.7733368901,1.0000000000,0.0068203549,0.0044424654,0.0109246243,0.0161307565,0.0073696940,0.0300110828,0.1981691216,0.1156694865,0.2254095103,0.7043688414,0.4836722685
1.7627250607,1.8214001728,1.7018896808,1.6216188908,0.6983173052,1.0000000000,0.0000000000,0.8262559304,0.7089091549,0.8511782701,1.0000000000,0.0067579715,0.0045369738,0.0110096571,0.0158477440,0.0072554515,0.0300445655,0.1896097302,0.1225545652,0.2250732070,0.6405111710,0.5235195679
2.0666878889,2.1418718667,1.9988457372,1.9038846146,0.6842566842,1.0000000000,0.0000000000,0.7362358246,0.5587941089,0.6422379017,0.5587953661,0.0157876416,0.0107412713,0.0250973769,0.0368206162,0.0172748138,0.0685532171,0.0897305178,0.0486115886,0.0997931936,0.3482144995,0.3108862959
2.1287567416,2.1718608558,2.0419520214,1.9426299224,0.7220648011,1.0000000000,0.0000000000,0.6606590352,0.6224256415,0.8255154841,1.0000000000,0.0057196704,0.0037612563,0.0090837054,0.0120848701,0.0060379912,0.0238051466,0.2235455984,0.1520760452,0.2603746597,0.6668477175,0.4679528489
1.8912267882,1.9379732673,1.8156767016,1.7308556030,0.7283884183,1.0000000000,0.0000000000,0.7421594776,0.7035448490,0.8364180611,0.9505464699,0.0075893905,0.0051208348,0.0122290053,0.0172769891,0.0083338643,0.0320600130,0.1619916697,0.1125303793,0.1849602249,0.4969571998,0.3923757768
2.1336767664,2.1749928081,2.0416501523,1.9483724427,0.7299549955,1.0000000000,0.0000000000,0.6504233858,0.6398705110,0.7198541763,0.7662094184,0.0084971714,0.0055299471,0.0135180085,0.0187489575,0.0092785038,0.0351392099,0.1465209590,0.1045705831,0.1653957594,0.4335272229,0.3774950711
2.1223546043,2.1737949195,2.0393399232,1.9432597694,0.7042238472,1.0000000000,0.0000000000,0.6959130613,0.5777784663,0.7681097110,1.0000000000,0.0064970657,0.0043782232,0.0104727518,0.0147592722,0.0070915437,0.0271628648,0.2057607321,0.1259110260,0.2367816523,0.7117360870,0.4685791911
2.1788900000,2.2158600000,2.0867400000,1.9862200000,0.7229250000,1.0000000000,0.0000000000,0.6374760000,0.6226390000,0.7766570000,1.0000000000,0.0055635800,0.0036446300,0.0088477000,0.0121571000,0.0060461100,0.0231017000,0.2220230000,0.1590070000,0.2572190000,0.6559590000,0.4797810000
1.7404514974,1.7851837466,1.6731707903,1.5955011143,0.7115754024,1.0000000000,0.0000000000,0.8245927788,0.7387491777,0.8911057189,1.0000000000,0.0066121520,0.0042005690,0.0104614889,0.0144171022,0.0071107091,0.0286697801,0.1961667975,0.1280029998,0.2240654130,0.6278981791,0.5285914984
1.8821260432,1.9358025024,1.8136198193,1.7255037457,0.6955570756,1.0000000000,0.0000000000,0.7912552717,0.6402490683,0.8283193289,1.0000000000,0.0069175031,0.0046505993,0.0114372052,0.0161197443,0.0077817797,0.0306304161,0.1925850497,0.1110652664,0.2193102246,0.6812665867,0.4907846148
1.8685579424,1.9099854194,1.7949112483,1.7094966093,0.7172770446,1.0000000000,0.0000000000,0.7411920921,0.7292818217,0.8385912058,1.0000000000,0.0060879725,0.0039106332,0.0095507445,0.0131732068,0.0064023830,0.0251798309,0.2089670525,0.1524389360,0.2321389452,0.6206572216,0.5212592352
2.0329400000,2.0921000000,1.9580000000,1.8638200000,0.7026370000,1.0000000000,0.0000000000,0.7176880000,0.6159640000,0.7694530000,1.0000000000,0.0057438300,0.0037589700,0.0094068600,0.0133018000,0.0063969700,0.0252117000,0.2234300000,0.1415050000,0.2571840000,0.7536170000,0.5470760000
2.2066537411,2.2709987311,2.1255400710,2.0246220713,0.6974449867,1.0000000000,0.0000000000,0.6796241204,0.5355597577,0.7272284789,1.0000000000,0.0067848498,0.0045973371,0.0109427313,0.0157168847,0.0074059767,0.0294750258,0.2011589500,0.1143772291,0.2299187432,0.7279337349,0.4448951403
2.1013231149,2.1646403202,2.0268547011,1.9307629871,0.6922420008,1.0000000000,0.0024934232,0.7136394700,0.5640393060,0.7400542289,1.0000000000,0.0068101239,0.0043394988,0.0108437261,0.0155659164,0.0073469179,0.0286901530,0.2053436987,0.1162338315,0.2333295317,0.7422955560,0.4853688990
1.8952982889,1.9253905743,1.8152810565,1.7288487412,0.7198837274,1.0000000000,0.0000000000,0.7418427342,0.7051440120,0.8499173156,1.0000000000,0.0062363780,0.0039709933,0.0098804209,0.0135602905,0.0068058187,0.0253295498,0.2083888899,0.1439590082,0.2355411777,0.6242061685,0.5112217944
2.1346381790,2.1938755693,2.0559895052,1.9576955896,0.6934738456,1.0000000000,0.0000000000,0.6997541771,0.5599720049,0.7561284181,1.0000000000,0.0064348868,0.0042976421,0.0101263715,0.0141031824,0.0069776462,0.0274068216,0.2152643902,0.1247876269,0.2474380173,0.7668334619,0.4994730029
1.9681311972,2.0170728605,1.8917441955,1.8014672142,0.7181635969,1.0000000000,0.0000000000,0.7299043521,0.6510608937,0.8107273364,1.0000000000,0.0061263771,0.0038840856,0.0096769495,0.0136712451,0.0061658147,0.0249767477,0.2156503156,0.1407338378,0.2465526971,0.6961540663,0.5300426098
2.1149740602,2.1513865884,2.0268609438,1.9304520774,0.7192554020,1.0000000000,0.0000000000,0.6691580919,0.6219904523,0.8092211599,1.0000000000,0.0053585721,0.0034324494,0.0084018555,0.0115516240,0.0056913529,0.0226919360,0.2471515931,0.1631223979,0.2764229841,0.7292379999,0.5332651057
2.1353814359,2.1848628061,2.0514293976,1.9551132413,0.7100084689,1.0000000000,0.0000000000,0.6702651342,0.6042798825,0.7569246960,1.0000000000,0.0050814858,0.0032511639,0.0081358921,0.0109876123,0.0054454927,0.0220817291,0.2617419624,0.1680532039,0.2921483441,0.8006648742,0.6194618095
1.9275131072,1.9628956412,1.8467364331,1.7566065056,0.7306136683,1.0000000000,0.0000000000,0.7159660852,0.7109705536,0.8415988211,1.0000000000,0.0059184251,0.0039387027,0.0094543252,0.0132388559,0.0063993204,0.0250048028,0.2056289574,0.1491632560,0.2361292856,0.6005683191,0.4904479055
1.9831873721,2.0410143714,1.9108942947,1.8211522976,0.6908183435,1.0000000000,0.0000000000,0.7602646937,0.5940561676,0.7712240888,1.0000000000,0.0071766572,0.0047356829,0.0115797138,0.0164604371,0.0077263636,0.0317790425,0.1913936944,0.1091965991,0.2168711890,0.7077498765,0.4852300007
2.0673012483,2.0986225822,1.9769372389,1.8841701767,0.7276124228,1.0000000000,0.0000000000,0.6795038129,0.6461500966,0.8079461573,1.0000000000,0.0053661175,0.0034820661,0.0086988366,0.0120247986,0.0060574806,0.0226359791,0.2310337149,0.1587546677,0.2673948507,0.6943030773,0.5312186416
2.2126542323,2.2417444636,2.1126789540,2.0137360669,0.7304703906,1.0000000000,0.0000000000,0.6287990689,0.6125557525,0.7793981065,1.0000000000,0.0053989845,0.0035380774,0.0087942982,0.0118724926,0.0057723927,0.0227432931,0.2283629427,0.1609132069,0.2653380655,0.6685419865,0.4719928734
2.0831177462,2.1360045510,2.0080400018,1.9110013686,0.6948974995,1.0000000000,0.0843535337,0.7030051304,0.6069869494,0.7816526900,1.0000000000,0.0056073390,0.0036436123,0.0090853256,0.0124408777,0.0063189861,0.0232420355,0.2345144331,0.1470224560,0.2693345237,0.7767517122,0.5776279805
2.0789508275,2.1190946865,1.9917591878,1.8968142975,0.7305992796,1.0000000000,0.0000000000,0.6807743918,0.6325847348,0.7830458698,1.0000000000,0.0057308030,0.0036760071,0.0090250750,0.0124619500,0.0062489185,0.0229767245,0.2260975553,0.1520832526,0.2604292913,0.6984692915,0.5254515887
1.8290217686,1.8606696832,1.7511962005,1.6704068456,0.7259169611,1.0000000000,0.0000000000,0.7705657682,0.7270277199,0.8663751334,1.0000000000,0.0058130214,0.0038131850,0.0095454401,0.0128150795,0.0064927441,0.0251349983,0.2120720693,0.1476296812,0.2437681193,0.6524090609,0.5503629507
2.1927165692,2.2458065586,2.1053472129,2.0034636205,0.7158390643,1.0000000000,0.0000000000,0.6600903871,0.5876229931,0.7601967074,1.0000000000,0.0048009909,0.0033070256,0.0084716693,0.0116698077,0.0056825938,0.0218140783,0.2405904554,0.1540566658,0.2834412273,0.7746486729,0.5329859982
2.0367275409,2.0703187691,1.9502286118,1.8583645157,0.7225576004,1.0000000000,0.0000000000,0.6844615689,0.6636819247,0.8068375439,1.0000000000,0.0051380354,0.0033742162,0.0082242571,0.0112971011,0.0056213469,0.0209991280,0.2451967512,0.1712555251,0.2820620945,0.7232358797,0.5858125188
2.2559800000,2.3408300000,2.1817700000,2.0709100000,0.6863960000,1.0000000000,0.0000000000,0.6704190000,0.5287810000,0.6883070000,1.0000000000,0.0058047600,0.0038996200,0.0090993800,0.0132160000,0.0062702200,0.0246294000,0.2281560000,0.1338350000,0.2655040000,0.8335990000,0.5371650000
2.0903105583,2.1451027715,2.0106799676,1.9165914103,0.7102232532,1.0000000000,0.0000000000,0.6863369751,0.6114402960,0.8059350570,1.0000000000,0.0047122731,0.0033155102,0.0077664374,0.0111374514,0.0050818514,0.0203813381,0.2672048577,0.1719995685,0.3107234592,0.8437996013,0.6278310733
1.8733403304,1.9189127945,1.7994530950,1.7263787121,0.7074534382,1.0000000000,0.0000000000,0.7864750354,0.6557663087,0.8614573304,1.0000000000,0.0067230615,0.0043117073,0.0107207352,0.0150619064,0.0073607713,0.0270359820,0.2050928865,0.1226846131,0.2366266430,0.6962324971,0.5137672914
2.1635037127,2.2044809358,2.0737412090,1.9749895288,0.7221038178,1.0000000000,0.0000000000,0.6477297142,0.6193571844,0.7340624792,1.0000000000,0.0045997888,0.0030682151,0.0072662371,0.0101657731,0.0050722937,0.0191818378,0.2710738723,0.1915155749,0.3116613591,0.8228631148,0.6636894475
2.0282576933,2.0969679566,1.9582780125,1.8590433081,0.6975771428,1.0000000000,0.0000000000,0.7131789158,0.6305291801,0.7575270808,1.0000000000,0.0051422754,0.0034070895,0.0080178292,0.0119092658,0.0054531826,0.0223858441,0.2479078048,0.1585259105,0.2823080476,0.7994842358,0.6364512569
2.0942852274,2.1336096009,2.0068714296,1.9126777922,0.7191962127,1.0000000000,0.0000000000,0.6812663107,0.6215230052,0.7907094745,1.0000000000,0.0050228518,0.0032750802,0.0079074376,0.0109119408,0.0053518226,0.0201629649,0.2647982062,0.1756250324,0.3030891046,0.8169742884,0.6278368496
2.0602900000,2.1092300000,1.9802700000,1.8856500000,0.7135710000,1.0000000000,0.0000000000,0.6931060000,0.6277850000,0.7847520000,1.0000000000,0.0048332700,0.0029199200,0.0074875300,0.0107071000,0.0052673400,0.0198543000,0.2734750000,0.1795660000,0.3157880000,0.8523630000,0.6806910000
2.1184012398,2.2001763186,2.0482170708,1.9375512633,0.6879535525,1.0000000000,0.0000000000,0.7262509850,0.5510312425,0.7200674118,0.9720202854,0.0074640084,0.0050597201,0.0120507996,0.0175086828,0.0082116636,0.0327944913,0.1750571301,0.0933465506,0.2039204606,0.6576459435,0.4234409227
1.9622722395,2.0210924319,1.8909514756,1.7865290421,0.7152397355,1.0000000000,0.0000000000,0.7390859026,0.6432265378,0.7869564543,1.0000000000,0.0059155226,0.0041179553,0.0096491270,0.0138552133,0.0064292625,0.0254658361,0.2172569375,0.1304832866,0.2410701352,0.7307320142,0.5397732856
2.0943119094,2.1632598069,2.0152471512,1.9103239340,0.7043679815,1.0000000000,0.0000743851,0.7224263358,0.5916481557,0.7443359833,1.0000000000,0.0064185057,0.0042488845,0.0100476908,0.0144725370,0.0070189022,0.0273894469,0.1855643956,0.1184422928,0.2208884302,0.6779049946,0.4603666243
2.1622388406,2.2071808277,2.0741927215,1.9736419868,0.7251682203,1.0000000000,0.0000000000,0.6416937908,0.6274583891,0.7525214097,1.0000000000,0.0044394896,0.0028196734,0.0070771374,0.0096443435,0.0046781799,0.0176162327,0.2856556337,0.2062990033,0.3308976444,0.8418989868,0.6822150371
2.0079055311,2.0503796630,1.9261672907,1.8340039336,0.7218872363,1.0000000000,0.0000000000,0.6922193524,0.6732786435,0.8399566625,1.0000000000,0.0045086995,0.0030834357,0.0071826579,0.0101524637,0.0051189425,0.0194165554,0.2681577331,0.1897668143,0.3102302778,0.7844875977,0.6415502728
2.1645174541,2.2254727226,2.0844079994,1.9830046171,0.7129336682,1.0000000000,0.0000000000,0.6466727647,0.6144626315,0.7748754250,1.0000000000,0.0044057391,0.0028717298,0.0066380164,0.0096807480,0.0046553588,0.0174621487,0.2947981446,0.2018982106,0.3423471107,0.8752504658,0.6821051478
2.0324017278,2.0789303137,1.9478120725,1.8501942009,0.7267875909,1.0000000000,0.0000000000,0.6876175639,0.6685601020,0.7990380578,1.0000000000,0.0049252804,0.0029381124,0.0077254278,0.0108487690,0.0053578697,0.0200110749,0.2491862047,0.1780442550,0.2907633023,0.7413431356,0.6080142881
2.1312114371,2.1610626992,2.0364683016,1.9408103288,0.7377176608,1.0000000000,0.0000000000,0.6510563469,0.6384886144,0.7760956364,1.0000000000,0.0045527625,0.0029770918,0.0073476096,0.0100820716,0.0050106096,0.0191533420,0.2746493436,0.1968610107,0.3118543532,0.8043809518,0.6516939689
2.0174291993,2.0818862235,1.9415614455,1.8454624767,0.7128545812,1.0000000000,0.0000000000,0.7191568858,0.6420759838,0.7801975575,1.0000000000,0.0049034390,0.0031903591,0.0080100510,0.0113375509,0.0055310509,0.0211092706,0.2434365230,0.1618978072,0.2854778567,0.7986471522,0.6187056244
2.1980829128,2.2252450504,2.0975086863,2.0021148417,0.7336581747,1.0000000000,0.0000000000,0.6269728409,0.6255643668,0.7701879834,1.0000000000,0.0044297583,0.0028456332,0.0070602089,0.0096576101,0.0046144122,0.0182551293,0.2817761282,0.2079042406,0.3303969347,0.7992209876,0.6415778816
1.8813975491,1.9178486222,1.8041797155,1.7171565635,0.7211665207,1.0000000000,0.0000000000,0.7371457584,0.7241950899,0.8494234793,1.0000000000,0.0045094182,0.0030016910,0.0073965958,0.0100958263,0.0048732332,0.0199532263,0.2706021854,0.1908956162,0.3053825769,0.7791636853,0.7072754960
2.1345069572,2.1707759006,2.0429344106,1.9502937538,0.7352779679,1.0000000000,0.0000000000,0.6607861608,0.6181316562,0.8029763705,1.0000000000,0.0047807851,0.0031274060,0.0076102592,0.0105554920,0.0050891965,0.0187444349,0.2723120585,0.1837991569,0.3170714235,0.8171445872,0.6188597573
1.8504854097,1.9239173339,1.7854398945,1.6924999564,0.6979303185,1.0000000000,0.0000000000,0.8261101630,0.6678910378,0.8459629909,1.0000000000,0.0070141370,0.0047798044,0.0111722881,0.0156287492,0.0075917949,0.0299856797,0.1630794054,0.1013058760,0.1978901144,0.6140442275,0.4380218729
1.9807185330,2.0237722905,1.8986142077,1.8070390305,0.7249734671,1.0000000000,0.0000000000,0.7033383055,0.6836494002,0.7882238653,1.0000000000,0.0041056335,0.0027940364,0.0069353130,0.0093689205,0.0048500491,0.0189198323,0.2881045707,0.1996943925,0.3251785981,0.8464754758,0.7446094352
1.8001096425,1.8631531483,1.7392182863,1.6766097473,0.6809499434,1.0000000000,0.0000000000,0.8521364066,0.6176053683,0.7602843290,1.0000000000,0.0080444445,0.0056615037,0.0132024047,0.0194358373,0.0089077172,0.0370663591,0.1805768867,0.0960356411,0.1984986054,0.7342198865,0.5271973544
2.1573290978,2.2068880817,2.0695821946,1.9738190285,0.7283554349,1.0000000000,0.0000000000,0.6426923904,0.6295425123,0.7143021594,1.0000000000,0.0039373201,0.0025942031,0.0066640631,0.0092102870,0.0040355266,0.0173809047,0.2939940829,0.2159863136,0.3450381056,0.8979882489,0.7723337400
2.0575356517,2.0987810704,1.9729862148,1.8749892052,0.7226835060,1.0000000000,0.0000000000,0.6778508109,0.6553799075,0.7958326904,1.0000000000,0.0042541362,0.0025085036,0.0064217332,0.0087695831,0.0043466598,0.0174850174,0.3070003323,0.2111858175,0.3506911244,0.9013551010,0.7715084485
2.1956727215,2.2408175608,2.1073481882,2.0063130474,0.7177079431,1.0000000000,0.0000000000,0.6383845403,0.6083548537,0.7500076222,1.0000000000,0.0038766228,0.0022629765,0.0060998652,0.0084603674,0.0040602468,0.0151611718,0.3367774842,0.2320746773,0.3902732610,1.0000000000,0.8268491732
2.0977846825,2.1788409867,2.0393079220,1.9283435111,0.6756888277,1.0000000000,0.3439195189,0.7498852230,0.5422845623,0.7586053799,1.0000000000,0.0080145606,0.0055949991,0.0139460663,0.0179579209,0.0093762595,0.0376957550,0.1705818145,0.0925875150,0.1948419086,0.6705350730,0.4398608890
2.0423708327,2.1095234152,1.9642065082,1.8558943992,0.7079033519,1.0000000000,0.0000000000,0.7407212082,0.6213407765,0.7730590932,1.0000000000,0.0051578243,0.0034540977,0.0084101624,0.0119627620,0.0056994458,0.0229917509,0.2220709345,0.1381848766,0.2674324922,0.7606439153,0.5655451909
1.9588743704,1.9999430307,1.8771846921,1.7876488137,0.7277980700,1.0000000000,0.0000000000,0.7207335789,0.6860197451,0.8108371093,1.0000000000,0.0045027359,0.0028285735,0.0070060928,0.0100498514,0.0047851044,0.0182618052,0.2667377780,0.1908032364,0.3162343439,0.8186198958,0.7137545037
2.0190891017,2.0650258893,1.9401510175,1.8411108059,0.7172384801,1.0000000000,0.0000000000,0.6870321349,0.6723530141,0.8081250102,1.0000000000,0.0040796479,0.0026459789,0.0065673814,0.0085924813,0.0044657149,0.0165805616,0.3045111216,0.2153750984,0.3653523553,0.8941424506,0.7864509180
1.9867024808,2.0959449766,1.9367465371,1.8323820673,0.6713101305,1.0000000000,0.0000000000,0.8006575609,0.5567546922,0.6201169768,0.5659250720,0.0154245385,0.0108486098,0.0251493034,0.0376959837,0.0174398597,0.0697073198,0.0821540392,0.0455545201,0.0946660614,0.3667261888,0.3252769174
1.8632535481,1.8995898539,1.7855958711,1.7003045971,0.7294392831,1.0000000000,0.0000000000,0.7398350760,0.7395439840,0.8108565117,1.0000000000,0.0045034367,0.0028894389,0.0073014323,0.0098855213,0.0048938850,0.0178194862,0.2744266050,0.2035977936,0.3134765582,0.8163254854,0.7877973089
2.1190616611,2.1493066531,2.0258143636,1.9370225878,0.7331328132,1.0000000000,0.0000000000,0.6508168587,0.6488172713,0.7415615464,1.0000000000,0.0040670544,0.0024644826,0.0064440506,0.0087074795,0.0042000548,0.0169356355,0.3040086853,0.2315821784,0.3442284133,0.9042730531,0.7836848497
2.0909071963,2.1295371865,2.0024011055,1.9057284383,0.7273569073,1.0000000000,0.0000000000,0.6605688952,0.6548877339,0.7765030476,1.0000000000,0.0036019382,0.0026153614,0.0061991376,0.0084342647,0.0043629330,0.0166090891,0.3178808634,0.2267542385,0.3616390089,0.9115352175,0.7923009019
1.9757685706,2.0285475311,1.8988379854,1.8024896881,0.7138609098,1.0000000000,0.0000000000,0.7266159453,0.6678784322,0.7899233666,1.0000000000,0.0042248605,0.0025420565,0.0066594103,0.0098680043,0.0045274627,0.0188984394,0.2869516789,0.1912267256,0.3266270926,0.8870027694,0.7760245327
2.1934237374,2.3104194008,2.1340245864,2.0176090556,0.6770377799,1.0000000000,0.0000000000,0.7220102983,0.5234300456,0.6166190580,0.7112794375,0.0098207088,0.0069677784,0.0160376585,0.0235420371,0.0106509198,0.0443789325,0.1248851701,0.0696442969,0.1431800317,0.5133813998,0.3889273205
1.8282278507,1.9055419328,1.7638467814,1.6718264432,0.7094997033,1.0000000000,0.0000000000,0.8317910606,0.6863567586,0.8019944403,1.0000000000,0.0065016054,0.0043753443,0.0107615622,0.0156048770,0.0070964810,0.0290863166,0.1733759073,0.1080741845,0.2054298210,0.6173781548,0.4799926028
1.8630483224,1.9445777179,1.8002857188,1.7024001133,0.6949357943,1.0000000000,0.0000000000,0.8533622897,0.6232351412,0.7745843277,1.0000000000,0.0079352792,0.0053799154,0.0126706406,0.0184158059,0.0086574365,0.0347517894,0.1585606037,0.0835278265,0.1796095654,0.6310339438,0.4177842263
2.0737996553,2.1543470813,1.9994168506,1.8969936232,0.7039914515,1.0000000000,0.0000000000,0.7339797578,0.5998286143,0.7431228919,1.0000000000,0.0050215832,0.0031390142,0.0081103793,0.0115468659,0.0053408857,0.0212725048,0.2396048673,0.1473304952,0.2845845450,0.8478049429,0.6232353485
2.1848937672,2.2438016113,2.0908430644,1.9675996726,0.7353523138,1.0000000000,0.0000000000,0.6580096410,0.6362967520,0.7233853773,0.9401859127,0.0056190613,0.0037906177,0.0091601733,0.0127759854,0.0065550656,0.0245202618,0.2000274877,0.1384252606,0.2328335386,0.5639459448,0.4524005323
2.1823693095,2.2741624584,2.1039946407,1.9888760853,0.7060262079,1.0000000000,0.0000000000,0.7221158098,0.5531431108,0.6821785188,0.9555279207,0.0066143508,0.0044823161,0.0106359584,0.0153423595,0.0072191882,0.0289490281,0.1759852563,0.1022226328,0.2090136542,0.6646931955,0.4415142889
2.0602300000,2.1502000000,1.9879000000,1.8691600000,0.6972800000,1.0000000000,0.0000000000,0.7731470000,0.5760100000,0.7427370000,0.9465780000,0.0072270500,0.0050315400,0.0118968000,0.0170478000,0.0081446600,0.0322137000,0.1569490000,0.0894888000,0.1913720000,0.6142880000,0.4058770000
1.8287926782,1.8684163007,1.7569109153,1.6738170660,0.7177803976,1.0000000000,0.0000000000,0.7554167835,0.7474359096,0.8663610599,1.0000000000,0.0041880985,0.0025368188,0.0065703906,0.0087796348,0.0043735554,0.0159184060,0.3114434877,0.2215471782,0.3592001760,0.9063599586,0.8822280772
